name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=1,tgt=7,qubits=30,CNOT,t_avg=191.507,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=1,tgt=7,qubits=30,CNOT,t_avg=79.605,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=1,tgt=7,qubits=30,CNOT,t_avg=76.023,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=1,tgt=8,qubits=30,CNOT,t_avg=692.787,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=1,tgt=8,qubits=30,CNOT,t_avg=191.643,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=1,tgt=8,qubits=30,CNOT,t_avg=79.3339,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=1,tgt=8,qubits=30,CNOT,t_avg=76.0984,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=1,tgt=9,qubits=30,CNOT,t_avg=720.563,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=1,tgt=9,qubits=30,CNOT,t_avg=191.665,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=1,tgt=9,qubits=30,CNOT,t_avg=79.6021,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=1,tgt=9,qubits=30,CNOT,t_avg=76.0762,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=1,tgt=10,qubits=30,CNOT,t_avg=693.107,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=1,tgt=10,qubits=30,CNOT,t_avg=191.747,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=1,tgt=10,qubits=30,CNOT,t_avg=79.6504,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=1,tgt=10,qubits=30,CNOT,t_avg=76.0715,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=1,tgt=11,qubits=30,CNOT,t_avg=693.473,t_ratio=1/1000,kernel=AVX512
