sim,gate,omp,ctrl,tgt,qubits,gate_name,t_avg,t_ratio,kernel
LightningOMPBinStream,CNOT,4,8,28,30,CNOT,217.596,1/1000,AVX512
LightningOMPBinStream,CNOT,16,8,28,30,CNOT,83.5265,1/1000,AVX512
LightningOMPBinStream,CNOT,32,8,28,30,CNOT,74.4097,1/1000,AVX512
LightningOMPBinStream,CNOT,1,8,29,30,CNOT,813.771,1/1000,AVX512
LightningOMPBinStream,CNOT,4,8,29,30,CNOT,217.573,1/1000,AVX512
LightningOMPBinStream,CNOT,16,8,29,30,CNOT,83.5265,1/1000,AVX512
LightningOMPBinStream,CNOT,32,8,29,30,CNOT,74.4007,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,0,30,CNOT,706.534,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,0,30,CNOT,191.85,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,0,30,CNOT,79.6269,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,0,30,CNOT,75.8537,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,1,30,CNOT,707.452,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,1,30,CNOT,192.152,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,1,30,CNOT,79.6793,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,1,30,CNOT,76.1675,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,2,30,CNOT,707.759,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,2,30,CNOT,188.497,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,2,30,CNOT,79.4658,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,2,30,CNOT,76.1308,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,3,30,CNOT,712.631,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,3,30,CNOT,191.888,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,3,30,CNOT,79.4906,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,3,30,CNOT,76.1168,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,4,30,CNOT,737.442,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,4,30,CNOT,197.393,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,4,30,CNOT,79.0661,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,4,30,CNOT,76.192,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,5,30,CNOT,736.426,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,5,30,CNOT,190.62,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,5,30,CNOT,78.9261,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,5,30,CNOT,76.1292,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,6,30,CNOT,718.985,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,6,30,CNOT,193.582,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,6,30,CNOT,78.8078,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,6,30,CNOT,76.0045,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,7,30,CNOT,719.371,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,7,30,CNOT,191.498,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,7,30,CNOT,78.9092,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,7,30,CNOT,75.9734,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,8,30,CNOT,737.189,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,8,30,CNOT,188.938,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,8,30,CNOT,78.8149,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,8,30,CNOT,76.0457,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,10,30,CNOT,703.643,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,10,30,CNOT,197.273,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,10,30,CNOT,78.9621,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,10,30,CNOT,76.0806,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,11,30,CNOT,703.829,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,11,30,CNOT,189.078,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,11,30,CNOT,78.8609,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,11,30,CNOT,76.0721,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,12,30,CNOT,759.87,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,12,30,CNOT,197.784,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,12,30,CNOT,86.6681,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,12,30,CNOT,77.9502,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,13,30,CNOT,729.662,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,13,30,CNOT,201.545,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,13,30,CNOT,86.8228,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,13,30,CNOT,82.4976,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,14,30,CNOT,750.983,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,14,30,CNOT,206.598,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,14,30,CNOT,87.0434,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,14,30,CNOT,82.2967,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,15,30,CNOT,760.572,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,15,30,CNOT,201.908,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,15,30,CNOT,86.8623,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,15,30,CNOT,82.4582,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,16,30,CNOT,718.339,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,16,30,CNOT,187.005,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,16,30,CNOT,77.2529,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,16,30,CNOT,74.239,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,17,30,CNOT,728.927,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,17,30,CNOT,201.16,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,17,30,CNOT,86.3263,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,17,30,CNOT,81.5549,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,18,30,CNOT,698.891,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,18,30,CNOT,198.468,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,18,30,CNOT,79.4333,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,18,30,CNOT,77.5604,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,19,30,CNOT,708.979,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,19,30,CNOT,193.744,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,19,30,CNOT,77.328,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,19,30,CNOT,75.8699,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,20,30,CNOT,735.698,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,20,30,CNOT,201.815,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,20,30,CNOT,78.3748,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,20,30,CNOT,76.8858,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,21,30,CNOT,711.276,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,21,30,CNOT,203.779,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,21,30,CNOT,79.417,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,21,30,CNOT,76.7484,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,22,30,CNOT,842.112,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,22,30,CNOT,224.623,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,22,30,CNOT,81.3747,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,22,30,CNOT,76.0546,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,23,30,CNOT,829.355,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,23,30,CNOT,219.019,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,23,30,CNOT,82.0868,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,23,30,CNOT,75.5979,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,24,30,CNOT,853.793,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,24,30,CNOT,224.296,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,24,30,CNOT,82.0986,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,24,30,CNOT,74.6184,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,25,30,CNOT,833.518,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,25,30,CNOT,225.638,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,25,30,CNOT,81.7007,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,25,30,CNOT,74.5237,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,26,30,CNOT,810.158,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,26,30,CNOT,220.53,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,26,30,CNOT,81.7501,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,26,30,CNOT,74.532,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,27,30,CNOT,781.742,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,27,30,CNOT,212.037,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,27,30,CNOT,79.9773,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,27,30,CNOT,75.1361,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,28,30,CNOT,835.337,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,28,30,CNOT,222.49,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,28,30,CNOT,82.9947,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,28,30,CNOT,74.3209,1/1000,AVX512
LightningOMPBinStream,CNOT,1,9,29,30,CNOT,829.988,1/1000,AVX512
LightningOMPBinStream,CNOT,4,9,29,30,CNOT,216.355,1/1000,AVX512
LightningOMPBinStream,CNOT,16,9,29,30,CNOT,82.9891,1/1000,AVX512
LightningOMPBinStream,CNOT,32,9,29,30,CNOT,74.3307,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,0,30,CNOT,689.767,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,0,30,CNOT,189.225,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,0,30,CNOT,78.632,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,0,30,CNOT,75.8794,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,1,30,CNOT,738.424,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,1,30,CNOT,197.679,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,1,30,CNOT,78.8614,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,1,30,CNOT,76.0576,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,2,30,CNOT,698.591,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,2,30,CNOT,197.28,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,2,30,CNOT,78.835,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,2,30,CNOT,76.1027,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,3,30,CNOT,698.018,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,3,30,CNOT,188.696,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,3,30,CNOT,78.7955,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,3,30,CNOT,76.0749,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,4,30,CNOT,737.783,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,4,30,CNOT,190.56,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,4,30,CNOT,79.0358,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,4,30,CNOT,76.1626,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,5,30,CNOT,730.828,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,5,30,CNOT,189.001,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,5,30,CNOT,78.8956,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,5,30,CNOT,76.0303,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,6,30,CNOT,698.715,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,6,30,CNOT,195.857,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,6,30,CNOT,78.8759,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,6,30,CNOT,76.0839,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,7,30,CNOT,712.956,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,7,30,CNOT,190.37,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,7,30,CNOT,78.866,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,7,30,CNOT,75.971,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,8,30,CNOT,719.475,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,8,30,CNOT,197.515,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,8,30,CNOT,78.8411,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,8,30,CNOT,76.0634,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,9,30,CNOT,724.225,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,9,30,CNOT,189.007,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,9,30,CNOT,78.8837,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,9,30,CNOT,76.1168,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,11,30,CNOT,713.377,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,11,30,CNOT,190.441,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,11,30,CNOT,78.7789,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,11,30,CNOT,75.9817,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,12,30,CNOT,722.191,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,12,30,CNOT,190.721,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,12,30,CNOT,78.8973,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,12,30,CNOT,76.1474,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,13,30,CNOT,724.641,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,13,30,CNOT,200.699,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,13,30,CNOT,86.833,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,13,30,CNOT,82.4396,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,14,30,CNOT,745.234,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,14,30,CNOT,200.505,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,14,30,CNOT,87.1476,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,14,30,CNOT,82.3549,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,15,30,CNOT,731.385,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,15,30,CNOT,201.322,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,15,30,CNOT,86.9373,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,15,30,CNOT,82.5142,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,16,30,CNOT,688.483,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,16,30,CNOT,188.744,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,16,30,CNOT,77.2761,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,16,30,CNOT,74.2037,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,17,30,CNOT,729.325,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,17,30,CNOT,197.757,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,17,30,CNOT,86.3055,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,17,30,CNOT,81.5939,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,18,30,CNOT,737.038,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,18,30,CNOT,191.646,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,18,30,CNOT,79.462,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,18,30,CNOT,77.5204,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,19,30,CNOT,720.006,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,19,30,CNOT,192.483,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,19,30,CNOT,77.3119,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,19,30,CNOT,75.8534,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,20,30,CNOT,715.329,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,20,30,CNOT,192.883,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,20,30,CNOT,78.4862,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,20,30,CNOT,76.9094,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,21,30,CNOT,723.704,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,21,30,CNOT,196.251,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,21,30,CNOT,79.4738,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,21,30,CNOT,76.7958,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,22,30,CNOT,825.23,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,22,30,CNOT,220.649,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,22,30,CNOT,81.3981,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,22,30,CNOT,76.0936,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,23,30,CNOT,805.37,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,23,30,CNOT,218.74,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,23,30,CNOT,82.0682,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,23,30,CNOT,75.6192,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,24,30,CNOT,847.983,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,24,30,CNOT,222.886,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,24,30,CNOT,81.8417,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,24,30,CNOT,74.6264,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,25,30,CNOT,834.651,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,25,30,CNOT,223.871,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,25,30,CNOT,81.7057,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,25,30,CNOT,74.5662,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,26,30,CNOT,821.103,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,26,30,CNOT,217.752,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,26,30,CNOT,81.6771,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,26,30,CNOT,74.5628,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,27,30,CNOT,811.191,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,27,30,CNOT,210.337,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,27,30,CNOT,79.9571,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,27,30,CNOT,75.1618,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,28,30,CNOT,835.284,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,28,30,CNOT,217.567,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,28,30,CNOT,82.9486,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,28,30,CNOT,74.3118,1/1000,AVX512
LightningOMPBinStream,CNOT,1,10,29,30,CNOT,829.992,1/1000,AVX512
LightningOMPBinStream,CNOT,4,10,29,30,CNOT,217.578,1/1000,AVX512
LightningOMPBinStream,CNOT,16,10,29,30,CNOT,83.0085,1/1000,AVX512
LightningOMPBinStream,CNOT,32,10,29,30,CNOT,74.3485,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,0,30,CNOT,712.399,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,0,30,CNOT,197.533,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,0,30,CNOT,78.6208,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,0,30,CNOT,75.9236,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,1,30,CNOT,714.46,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,1,30,CNOT,191.021,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,1,30,CNOT,78.8841,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,1,30,CNOT,76.0682,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,2,30,CNOT,697.376,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,2,30,CNOT,190.232,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,2,30,CNOT,78.8928,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,2,30,CNOT,76.1033,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,3,30,CNOT,713.603,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,3,30,CNOT,197.112,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,3,30,CNOT,78.8787,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,3,30,CNOT,76.0936,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,4,30,CNOT,690.798,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,4,30,CNOT,190.625,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,4,30,CNOT,79.0435,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,4,30,CNOT,76.2317,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,5,30,CNOT,690.073,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,5,30,CNOT,197.363,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,5,30,CNOT,78.8679,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,5,30,CNOT,76.1028,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,6,30,CNOT,690.331,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,6,30,CNOT,190.513,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,6,30,CNOT,78.8417,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,6,30,CNOT,76.1172,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,7,30,CNOT,703.875,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,7,30,CNOT,190.143,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,7,30,CNOT,78.8243,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,7,30,CNOT,76.0165,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,8,30,CNOT,697.594,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,8,30,CNOT,190.611,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,8,30,CNOT,78.7385,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,8,30,CNOT,76.1112,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,9,30,CNOT,693.553,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,9,30,CNOT,190.282,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,9,30,CNOT,78.8581,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,9,30,CNOT,76.1708,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,10,30,CNOT,696.715,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,10,30,CNOT,190.366,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,10,30,CNOT,78.7099,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,10,30,CNOT,76.1669,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,12,30,CNOT,690.617,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,12,30,CNOT,199.838,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,12,30,CNOT,85.9245,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,12,30,CNOT,82.2887,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,13,30,CNOT,730.566,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,13,30,CNOT,199.052,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,13,30,CNOT,86.9148,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,13,30,CNOT,82.5913,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,14,30,CNOT,762.2,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,14,30,CNOT,206.792,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,14,30,CNOT,87.0351,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,14,30,CNOT,82.4607,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,15,30,CNOT,730.805,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,15,30,CNOT,201.181,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,15,30,CNOT,86.8644,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,15,30,CNOT,82.4665,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,16,30,CNOT,712.638,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,16,30,CNOT,188.633,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,16,30,CNOT,77.2515,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,16,30,CNOT,74.2256,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,17,30,CNOT,729.428,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,17,30,CNOT,199.985,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,17,30,CNOT,86.3283,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,17,30,CNOT,81.5028,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,18,30,CNOT,703.691,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,18,30,CNOT,191.418,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,18,30,CNOT,79.3993,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,18,30,CNOT,77.5018,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,19,30,CNOT,720.376,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,19,30,CNOT,192.329,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,19,30,CNOT,77.354,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,19,30,CNOT,75.8862,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,20,30,CNOT,715.204,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,20,30,CNOT,194.861,1/1000,AVX512
LightningOMPBinStream,CNOT,16,11,20,30,CNOT,78.5151,1/1000,AVX512
LightningOMPBinStream,CNOT,32,11,20,30,CNOT,76.8739,1/1000,AVX512
LightningOMPBinStream,CNOT,1,11,21,30,CNOT,724.025,1/1000,AVX512
LightningOMPBinStream,CNOT,4,11,21,30,CNOT,194.378,1/1000,AVX512
